ÖSYM Program Kodu,Üniversite Türü,Üniversite,Fakülte / Yüksekokul,Puan Türü,Burs Türü,Genel Kontenjan,Okul Birincisi Kontenjanı,Toplam Kontenjan,Genel Kontenjana Yerleşen,Okul Birincisi Kontenjanına Yerleşen,Toplam Yerleşen,Boş Kalan Kontenjan,İlk Yerleşme Oranı,Yerleşip Kayıt Yaptırmayan,Ek Yerleşen,,,,"0,12 Katsayı ile Yerleşen Son Kişinin Başarı Sırası","0,12 + 0,06 Katsayı ile Yerleşen Son Kişinin Başarı Sırası",2018'de Yerleşip 2019'de OBP'si Kırılarak Yerleşen Sayısı,Yerleşenlerin Ortalama OBP'si,Yerleşenlerin Ortalama Diploma Notu,Yil
201710071,Vakıf,İSTANBUL GEDİK ÜNİVERSİTESİ,Güzel Sanatlar ve Mimarlık Fakültesi,SAY,%50 İndirimli,43,---,43,8,---,8,35,"% 18,6",1,1,Dolmadı,Dolmadı,"308,96383",Dolmadı,Dolmadı,1,"394,17500","78,8",2018
202710165,Vakıf,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"374,65277",---,"386,00701",70.403,---,---,"443,15000","88,6",2018
2018
202710174,Vakıf,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,SAY,%50 İndirimli,42,---,42,28,---,28,14,"% 66,7",4,---,Dolmadı,Dolmadı,"322,61266",Dolmadı,Dolmadı,1,"405,75536","81,2",2018
202711181,Vakıf,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"381,21443",---,"407,10105",65.325,---,---,"441,66667","88,3",2018
2018
202711199,Vakıf,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,SAY,%50 İndirimli,54,---,54,3,---,3,51,"% 5,6",---,1,Dolmadı,Dolmadı,"287,09737",Dolmadı,Dolmadı,---,"404,11667","80,8",2018
203010415,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,SAY,Ücretli,25,---,25,---,---,0,25,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
203010424,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",1,---,"413,45509",---,"434,41469",43.816,---,---,"442,93750","88,6",2018
203010433,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,SAY,%50 İndirimli,12,---,12,12,---,12,---,"% 100,0",---,---,"347,30285",---,"378,14407",94.630,---,---,"430,97500","86,2",2018
203010927,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,SAY,Ücretli,9,---,9,---,---,0,9,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
203010936,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"423,66252",---,"430,22034",37.946,---,---,"446,45000","89,3",2018
203010945,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,SAY,%50 İndirimli,20,---,20,20,---,20,---,"% 100,0",---,---,"327,89444",---,"388,18843",116.701,---,---,"431,45250","86,3",2018
203110883,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"415,25433",---,"432,38557",42.725,---,---,"439,64286","87,9",2018
203110892,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,%50 İndirimli,72,---,72,72,---,72,---,"% 100,0",1,1,"300,88993",---,"362,78202",156.341,---,---,"422,25556","84,5",2018
203110856,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"421,35395",---,"426,81479",39.267,---,---,"441,98125","88,4",2018
203110865,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,%50 İndirimli,72,---,72,72,---,72,---,"% 100,0",1,1,"296,38245",---,"390,94834",164.376,---,1,"424,04028","84,8",2018
204712279,Vakıf,İSTANBUL OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"395,20479",---,"410,14778",55.376,---,---,"424,79375","85,0",2018
204712288,Vakıf,İSTANBUL OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,%50 İndirimli,60,---,60,17,---,17,43,"% 28,3",---,---,Dolmadı,Dolmadı,"334,74076",Dolmadı,Dolmadı,---,"419,76176","84,0",2018
204711703,Vakıf,İSTANBUL OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"405,60521",---,"413,33520",48.588,---,---,"467,13571","93,4",2018
204711678,Vakıf,İSTANBUL OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,%50 İndirimli,52,---,52,15,---,15,37,"% 28,8",---,---,Dolmadı,Dolmadı,"351,04091",Dolmadı,Dolmadı,---,"419,95667","84,0",2018
208110144,Vakıf,İSTANBUL RUMELİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,SAY,Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"362,18694",---,"371,14285",80.744,---,---,"425,25000","85,1",2018
208151115,Vakıf,İSTANBUL RUMELİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,SAY,%75 İndirimli,10,---,10,10,---,10,---,"% 100,0",---,---,"300,70757",---,"315,07801",156.651,---,---,"381,20000","76,2",2018
208110171,Vakıf,İSTANBUL RUMELİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,SAY,%50 İndirimli,39,---,39,2,---,2,37,"% 5,1",---,2,Dolmadı,Dolmadı,"276,54239",Dolmadı,Dolmadı,---,"359,10000","71,8",2018
203210264,Vakıf,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ ,Mühendislik ve Doğa Bilimleri Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"403,21325",---,"423,07346",50.180,---,---,"436,69167","87,3",2018
203210273,Vakıf,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ ,Mühendislik ve Doğa Bilimleri Fakültesi,SAY,%50 İndirimli,24,---,24,24,---,24,---,"% 100,0",---,---,"327,60757",---,"379,14695",117.078,---,---,"434,65625","86,9",2018
203210282,Vakıf,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ ,Mühendislik ve Doğa Bilimleri Fakültesi,SAY,%25 İndirimli,30,---,30,25,---,25,5,"% 83,3",---,---,Dolmadı,Dolmadı,"317,25022",Dolmadı,Dolmadı,---,"402,45400","80,5",2018
203350384,Vakıf,İSTANBUL ŞEHİR ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"404,17210",---,"463,79977",49.509,---,---,"443,87500","88,8",2018
2018
203350385,Vakıf,İSTANBUL ŞEHİR ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,36,---,36,32,---,32,4,"% 88,9",1,1,Dolmadı,Dolmadı,"336,92867",Dolmadı,Dolmadı,1,"405,35469","81,1",2018
203350386,Vakıf,İSTANBUL ŞEHİR ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"406,84213",---,"436,53987",47.837,---,---,"427,04167","85,4",2018
2018
203350387,Vakıf,İSTANBUL ŞEHİR ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,50,---,50,19,---,19,31,"% 38,0",---,---,Dolmadı,Dolmadı,"384,53727",Dolmadı,Dolmadı,---,"402,35263","80,5",2018
203411118,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,Ücretli,7,---,7,---,---,0,7,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
203411127,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"403,07830",---,"411,33968",50.265,---,---,"431,20625","86,2",2018
203411136,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,43,---,43,43,---,43,---,"% 100,0",1,1,"286,45634",---,"375,48086",184.072,---,2,"412,61395","82,5",2018
203411145,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,SAY,%25 İndirimli,22,---,22,14,---,14,8,"% 63,6",---,2,Dolmadı,Dolmadı,"284,63519",Dolmadı,Dolmadı,---,"400,69286","80,1",2018
206210025,Vakıf,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ ,Mühendislik-Mimarlık Fakültesi,SAY,Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"382,19287",---,"387,79046",64.586,---,---,"432,30000","86,5",2018
206210934,Vakıf,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ ,Mühendislik-Mimarlık Fakültesi,SAY,%50 İndirimli,32,---,32,24,---,24,8,"% 75,0",1,---,Dolmadı,Dolmadı,"354,58606",Dolmadı,Dolmadı,---,"414,08542","82,8",2018
208410335,Vakıf,İSTİNYE ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"382,38390",---,"396,25938",64.436,---,---,"451,90000","90,4",2018
208410344,Vakıf,İSTİNYE ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,%50 İndirimli,27,---,27,27,---,27,---,"% 100,0",1,---,"276,50904",---,"360,95055",207.121,---,---,"417,12963","83,4",2018
208450714,Vakıf,İSTİNYE ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"381,51979",---,"400,68785",65.094,---,---,"429,42500","85,9",2018
208450715,Vakıf,İSTİNYE ÜNİVERSİTESİ ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,SAY,%50 İndirimli,27,---,27,18,---,18,9,"% 66,7",---,---,Dolmadı,Dolmadı,"377,27528",Dolmadı,Dolmadı,---,"394,60278","78,9",2018
203510216,Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,Ücretli,50,---,50,50,---,50,---,"% 100,0",1,---,"266,02597",---,"367,72789",235.570,---,1,"435,59100","87,1",2018
203510225,Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"432,87191",---,"469,45776",32.893,---,---,"459,60000","91,9",2018
2018
203590140,Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,%25 İndirimli,4,---,4,4,---,4,---,"% 100,0",---,---,"384,35805",---,"397,56073",63.005,---,---,"447,55000","89,5",2018
203711081,Vakıf,KADİR HAS ÜNİVERSİTESİ ,Sanat ve Tasarım Fakültesi,SAY,Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"433,72067",---,"443,66100",32.461,---,---,"433,97143","86,8",2018
2018
203711099,Vakıf,KADİR HAS ÜNİVERSİTESİ ,Sanat ve Tasarım Fakültesi,SAY,%50 İndirimli,21,---,21,21,---,21,---,"% 100,0",---,---,"330,78581",---,"364,12911",113.060,---,---,"431,07381","86,2",2018
204010457,Vakıf,KTO KARATAY ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,Ücretli,30,---,30,30,---,30,---,"% 100,0",---,---,"300,44913",---,"360,32346",157.056,---,---,"429,63500","85,9",2018
204010466,Vakıf,KTO KARATAY ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"404,37150",---,"433,39499",49.368,---,---,"431,85000","86,4",2018
204010687,Vakıf,KTO KARATAY ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,%75 İndirimli,5,---,5,5,---,5,---,"% 100,0",---,---,"373,37768",---,"397,45715",71.392,---,---,"438,14000","87,6",2018
204010475,Vakıf,KTO KARATAY ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,%50 İndirimli,10,---,10,10,---,10,---,"% 100,0",---,---,"362,07966",---,"371,80281",80.831,---,---,"451,34500","90,3",2018
204111578,Vakıf,MALTEPE ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,9,---,9,9,---,9,---,"% 100,0",---,---,"394,60420",---,"404,02803",55.795,---,---,"445,51111","89,1",2018
2018
204112416,Vakıf,MALTEPE ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,56,---,56,56,---,56,---,"% 100,0",3,1,"271,11941",---,"337,63426",221.145,---,---,"408,25714","81,7",2018
204110517,Vakıf,MALTEPE ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"405,17047",---,"415,88236",48.842,---,---,"445,47143","89,1",2018
204190375,Vakıf,MALTEPE ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%75 İndirimli,8,---,8,8,---,8,---,"% 100,0",---,---,"362,96041",---,"388,69261",80.064,---,---,"430,90625","86,2",2018
204110305,Vakıf,MALTEPE ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,48,---,48,43,---,43,5,"% 89,6",1,1,Dolmadı,Dolmadı,"360,74562",Dolmadı,Dolmadı,1,"407,45698","81,5",2018
207210234,Vakıf,MEF ÜNİVERSİTESİ ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,Burslu,9,---,9,9,---,9,---,"% 100,0",---,---,"427,73888",---,"433,59013",35.615,---,---,"435,36667","87,1",2018
207210252,Vakıf,MEF ÜNİVERSİTESİ ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,%50 İndirimli,32,---,32,32,---,32,---,"% 100,0",---,---,"340,71546",---,"400,58845",101.547,---,---,"437,05781","87,4",2018
207210261,Vakıf,MEF ÜNİVERSİTESİ ,"Sanat, Tasarım ve Mimarlık Fakültesi",SAY,%25 İndirimli,44,---,44,23,---,23,21,"% 52,3",---,---,Dolmadı,Dolmadı,"325,75031",Dolmadı,Dolmadı,---,"419,82826","84,0",2018
204510125,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ ,Mühendislik-Mimarlık Fakültesi,SAY,Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"373,83210",---,"392,14109",71.058,---,---,"413,95000","82,8",2018
2018
204510294,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ ,Mühendislik-Mimarlık Fakültesi,SAY,%50 İndirimli,44,---,44,37,---,37,7,"% 84,1",4,---,Dolmadı,Dolmadı,"342,65466",Dolmadı,Dolmadı,4,"392,56081","78,5",2018
204511017,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ ,Mühendislik-Mimarlık Fakültesi,SAY,Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"374,25045",---,"391,87188",70.731,---,---,"421,45000","84,3",2018
2018
204511344,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ ,Mühendislik-Mimarlık Fakültesi,SAY,%50 İndirimli,44,---,44,9,---,9,35,"% 20,5",1,---,Dolmadı,Dolmadı,"310,55853",Dolmadı,Dolmadı,---,"393,60556","78,7",2018
204610133,Vakıf,NUH NACİ YAZGAN ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,Ücretli,31,---,31,31,---,31,---,"% 100,0",---,---,"261,40827",---,"345,99466",249.989,---,---,"410,01452","82,0",2018
204610142,Vakıf,NUH NACİ YAZGAN ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"381,03998",---,"384,16232",65.456,---,---,"453,00000","90,6",2018
204610151,Vakıf,NUH NACİ YAZGAN ÜNİVERSİTESİ ,Güzel Sanatlar ve Tasarım Fakültesi,SAY,%50 İndirimli,5,---,5,5,---,5,---,"% 100,0",---,---,"354,09177",---,"377,78229",88.038,---,---,"418,60000","83,7",2018
204810704,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Ücretli,11,---,11,11,---,11,---,"% 100,0",2,---,"264,46469",---,"286,31774",240.394,---,---,"414,79545","83,0",2018
204810616,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"435,22520",---,"452,87548",31.655,---,1,"440,88571","88,2",2018
204810634,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,23,---,23,23,---,23,---,"% 100,0",2,1,"367,86257",---,"403,44255",75.878,---,---,"442,68913","88,5",2018
204810643,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%25 İndirimli,29,---,29,29,---,29,---,"% 100,0",2,1,"282,48730",---,"362,95772",192.851,---,1,"428,93103","85,8",2018
204810855,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Ücretli,11,---,11,11,---,11,---,"% 100,0",---,---,"288,08192",---,"309,04847",180.615,---,---,"408,61364","81,7",2018
204810864,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"445,21852",---,"469,30610",26.622,---,---,"456,17143","91,2",2018
204810873,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,14,---,14,14,---,14,---,"% 100,0",---,---,"394,86836",---,"434,33945",55.623,---,---,"450,54643","90,1",2018
204810934,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%25 İndirimli,41,---,41,41,---,41,---,"% 100,0",---,---,"309,37196",---,"390,71527",142.471,---,---,"438,13659","87,6",2018
206710214,Vakıf,TED ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Ücretli,24,---,24,24,---,24,---,"% 100,0",1,---,"312,26779",---,"349,17345",138.047,---,1,"428,86042","85,8",2018
206710011,Vakıf,TED ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"438,60746",---,"459,34585",29.916,---,---,"457,59375","91,5",2018
206710047,Vakıf,TED ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%50 İndirimli,20,---,20,20,---,20,---,"% 100,0",1,---,"384,65368",---,"434,36083",62.799,---,---,"445,14750","89,0",2018
206710144,Vakıf,TED ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%25 İndirimli,20,---,20,20,---,20,---,"% 100,0",1,---,"353,84786",---,"383,44421",88.258,---,---,"446,01250","89,2",2018
205410502,Vakıf,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Ücretli,25,---,25,25,---,25,---,"% 100,0",2,---,"349,70844",---,"383,51236",92.221,---,1,"445,06000","89,0",2018
205410432,Vakıf,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"455,42939",---,"466,49056",21.721,---,---,"468,12000","93,6",2018
205410441,Vakıf,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ ,Mimarlık ve Tasarım Fakültesi,SAY,%50 İndirimli,10,---,10,10,---,10,---,"% 100,0",---,---,"424,20724",---,"453,86871",37.647,---,---,"445,69500","89,1",2018
205510555,Vakıf,TOROS ÜNİVERSİTESİ ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",SAY,Ücretli,48,---,48,9,---,9,39,"% 18,8",---,---,Dolmadı,Dolmadı,"314,06116",Dolmadı,Dolmadı,---,"416,84444","83,4",2018
205510564,Vakıf,TOROS ÜNİVERSİTESİ ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",SAY,Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"367,14355",---,"374,50632",76.499,---,---,"427,75833","85,6",2018
205510573,Vakıf,TOROS ÜNİVERSİTESİ ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",SAY,%50 İndirimli,6,---,6,6,---,6,---,"% 100,0",---,---,"322,17775",---,"346,88627",124.128,---,---,"435,06667","87,0",2018
206010363,Vakıf,YAŞAR ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Ücretli,46,---,46,46,---,46,---,"% 100,0",---,---,"280,52420",---,"355,12772",197.341,---,---,"425,61630","85,1",2018
206010372,Vakıf,YAŞAR ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"418,23153",---,"433,05786",41.020,---,---,"460,43571","92,1",2018
206010381,Vakıf,YAŞAR ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%50 İndirimli,10,---,10,10,---,10,---,"% 100,0",---,---,"390,95745",---,"398,05269",58.302,---,---,"436,62000","87,3",2018
206011104,Vakıf,YAŞAR ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%25 İndirimli,11,---,11,11,---,11,---,"% 100,0",---,---,"361,36782",---,"388,47747",81.459,---,---,"440,44545","88,1",2018
206110705,Vakıf,YEDİTEPE ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Ücretli,43,---,43,19,---,19,24,"% 44,2",---,---,Dolmadı,Dolmadı,"309,66612",Dolmadı,Dolmadı,---,"408,92632","81,8",2018
206110714,Vakıf,YEDİTEPE ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Burslu,10,---,10,10,---,10,---,"% 100,0",---,---,"432,25616",---,"441,56365",33.224,---,---,"459,97500","92,0",2018
206111333,Vakıf,YEDİTEPE ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%50 İndirimli,26,---,26,26,---,26,---,"% 100,0",---,---,"366,62111",---,"420,93209",76.915,---,---,"447,94423","89,6",2018
206112182,Vakıf,YEDİTEPE ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%25 İndirimli,21,---,21,21,---,21,---,"% 100,0",1,---,"316,79617",---,"363,22551",131.436,---,---,"425,49762","85,1",2018
300110573,KKTC,DOĞU AKDENİZ ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Ücretli,27,---,27,3,---,3,24,"% 11,1",---,---,Dolmadı,Dolmadı,"287,32336",Dolmadı,Dolmadı,---,"420,43333","84,1",2018
300110582,KKTC,DOĞU AKDENİZ ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Burslu,9,---,9,9,---,9,---,"% 100,0",---,---,"340,81836",---,"382,26512",101.440,---,---,"425,48333","85,1",2018
2018
300111359,KKTC,DOĞU AKDENİZ ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,%50 İndirimli,54,---,54,18,---,18,36,"% 33,3",---,---,Dolmadı,Dolmadı,"330,86568",Dolmadı,Dolmadı,---,"419,93056","84,0",2018
300211719,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,Ücretli,10,---,10,---,---,0,10,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
300211728,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,Burslu,11,---,11,11,---,11,---,"% 100,0",1,1,"304,57673",---,"351,98610",150.103,---,---,"421,16818","84,2",2018
300211737,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,%75 İndirimli,20,---,20,1,---,1,19,"% 5,0",---,---,Dolmadı,Dolmadı,"271,10319",Dolmadı,Dolmadı,---,"392,50000","78,5",2018
300211746,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,%50 İndirimli,18,---,18,---,---,0,18,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
300210439,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,Ücretli,10,---,10,---,---,0,10,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
300210827,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,Burslu,12,---,12,12,---,12,---,"% 100,0",1,---,"280,81786",---,"332,03541",196.626,---,---,"416,53750","83,3",2018
300211597,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,%75 İndirimli,22,---,22,3,---,3,19,"% 13,6",---,---,Dolmadı,Dolmadı,"272,02710",Dolmadı,Dolmadı,---,"392,46667","78,5",2018
300210448,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",SAY,%50 İndirimli,17,---,17,---,---,0,17,"% 0,0",---,---,Dolmadı,Dolmadı,---,Dolmadı,Dolmadı,---,---,---,2018
300710452,KKTC,GİRNE ÜNİVERSİTESİ ,Mimarlık Fakültesi,SAY,Burslu,17,---,17,17,---,17,---,"% 100,0",2,---,"274,48790",---,"308,67106",212.216,---,---,"378,60000","75,7",2018
2018
300910017,KKTC,KIBRIS AMERİKAN ÜNİVERSİTESİ ,Güzel Sanatlar Fakültesi,SAY,Ücretli,7,---,7,1,---,1,6,"% 14,3",---,---,Dolmadı,Dolmadı,"265,81200",Dolmadı,Dolmadı,---,"405,55000","81,1",2018
300910026,KKTC,KIBRIS AMERİKAN ÜNİVERSİTESİ ,Güzel Sanatlar Fakültesi,SAY,Burslu,7,---,7,4,---,4,3,"% 57,1",---,---,Dolmadı,Dolmadı,"294,95060",Dolmadı,Dolmadı,---,"419,21250","83,8",2018
